reviewerID,reviewerName,review_count,avg_rating,rating_std,min_rating,max_rating,avg_text_length,text_length_std,min_text_length,max_text_length,verified_count,verified_ratio,all_reviews_keywords,top_category,top_category_count,top_style_colors,top_style_sizes,top_style_color_count,top_style_size_count,content_vector,user_idx,dominant_color,dominant_size,interaction_degree,pca_3d_x,pca_3d_y,pca_3d_z
AKW5JAR0CBFAX,Kindle Customer,5,3.8,1.7888543819998317,1.0,5.0,676.0,432.067703028125,168,1267,4,0.8,size dress one waist house fits top enough you soft light perfect seems got home,Pretty Attitude,1,"['blue', 'black', 'navy', 'red']","['plus size', 's', 'x-large']",4,3,"[ 0.01800353 -0.02072596  0.01516514 -0.02507764  0.11162153  0.03348444
 -0.10756158 -0.01645067 -0.10403978  0.13997217  0.05541244  0.03973144
 -0.0074193   0.07136886  0.00293886  0.07248577 -0.06253431  0.04816875
  0.0681832  -0.0283582  -0.00970138  0.05761009  0.00346562 -0.01151949
 -0.02037835  0.0685105  -0.01139755 -0.04709654 -0.01987152  0.08629119
 -0.08043777 -0.05248884  0.0745836   0.00100431  0.00670329  0.0071137
 -0.01623343 -0.01842935  0.00127187  0.0014591  -0.14274585  0.03242438
  0.01950811  0.01606415  0.05390738  0.08203802  0.0101709   0.05255068
  0.07620889 -0.0585219  -0.01852809  0.02956404  0.0888472   0.01097827
 -0.03029     0.03036206 -0.00360638  0.06054252  0.02020874 -0.04541893
  0.05797007 -0.08692831  0.00706544 -0.01160126]",1130,blue,plus size,5,0.97986937,-0.12490604,0.17001395
AKX8LPOXAD7CQ,roberta mccullough,6,4.333333333333333,1.0327955589886444,3.0,5.0,154.0,61.87729793712715,76,242,6,1.0,get cute size shirts compliments skirt made well like child extra large friends old daughter,Allegra K,2,"['black', 'blue', 'green', 'white']","['xl', 'large', 's', 'x-large']",4,4,"[ 0.22377126 -0.15419208  0.12550072 -0.07665103  0.00516791 -0.1649576
  0.09632862 -0.16061626 -0.06532022  0.00491169 -0.01209481 -0.14918415
 -0.04560665 -0.01609081  0.01038947 -0.07515028 -0.03611058 -0.06821677
 -0.06681943 -0.03529784  0.09964258 -0.02978335 -0.040079    0.00935202
 -0.00159721 -0.0946131  -0.04539516  0.07515017 -0.00648278 -0.0458583
  0.02236892 -0.00698943 -0.06517734  0.01330008  0.04266863 -0.0915373
 -0.00236134 -0.04856877  0.02914769 -0.03658678 -0.04495155 -0.04479375
 -0.0244088   0.01874531 -0.049872    0.02690016  0.01557813 -0.02323662
 -0.11636918 -0.06734309 -0.01736709  0.01943294  0.03565623 -0.05911849
 -0.0538787   0.00779246  0.01795994  0.03545062 -0.00502729  0.02373346
 -0.005912    0.05291773 -0.0485648  -0.00609607]",1131,black,xl,6,1.0219544,0.07462399,-0.086231455
AKY3EYDEZVW6C,AmazonAbuser,6,5.0,0.0,5.0,5.0,5.0,0.0,5,5,6,1.0,perf,,0,[],"['m', 's', 'l']",0,3,"[-4.39908147e-01 -8.21010992e-02 -6.10651411e-02 -1.27994671e-01
 -9.00021344e-02  5.95787764e-02 -4.25094478e-02 -1.29553899e-01
  2.81884931e-02  7.69636184e-02  3.70511715e-03  2.28329077e-02
 -2.11829189e-02  3.10197677e-02  3.35847307e-03  1.17799453e-02
  3.57586481e-02 -2.41706464e-02 -1.17287142e-02 -6.86992612e-03
  1.08060543e-04 -2.31703706e-02  2.68340446e-02  1.55420718e-03
  1.50769725e-02 -1.77458301e-02  3.34363282e-02  4.62789088e-03
 -2.35483907e-02  1.44595755e-02  2.51958892e-02  4.72262874e-02
 -3.51881534e-02 -2.24443618e-03 -4.49472368e-02 -3.42442244e-02
 -3.28803845e-02  5.00789396e-02  8.84144567e-03  8.62154085e-03
  4.47488576e-03 -1.94529966e-02  3.86422849e-03  4.03678836e-03
  1.48689020e-02 -1.23614427e-02 -4.73806728e-03  4.19678129e-02
 -8.68564937e-03 -3.34576890e-02  1.73256174e-02 -4.01367508e-02
 -3.23518291e-02  2.84591354e-02 -1.49922632e-02  1.35313347e-02
 -1.30041474e-02 -8.20137374e-03 -3.87244392e-04 -6.36887597e-03
 -2.53438368e-03  4.14117575e-02  7.27892853e-04  2.34524142e-02]",1132,unknown,m,6,1.3245037,-0.03461152,0.10597449
AKZNLII88A0KO,Amazon Customer,6,5.0,0.0,5.0,5.0,278.0,0.0,278,278,6,1.0,running favorite shoes wall shoe thin makes comfortable wear your feet swell you run recommend,,0,[],"['m', 's', 'l']",0,3,"[ 0.0697901   0.4116182   0.00801631 -0.02228818 -0.08609734  0.01637652
  0.03456404  0.06230564 -0.11948974 -0.02305176  0.0083966  -0.00409025
 -0.00835128  0.09481027  0.01120967  0.04571305  0.02347238  0.03782291
 -0.03489711  0.03943405 -0.01774182  0.04549043 -0.02857395 -0.04224451
  0.04338825  0.02301676  0.01433054  0.00790237  0.00906469 -0.05464516
  0.08261053  0.04481804  0.0489716  -0.06449752 -0.04645163  0.0508074
  0.01806696  0.03380742 -0.03644177 -0.02457819 -0.02989559 -0.01389902
 -0.02259726  0.04855716 -0.01967359  0.03237978 -0.03896299  0.05397332
  0.0177872  -0.00961056  0.00445781 -0.04672075 -0.02433057 -0.03975289
 -0.04576008 -0.04591594  0.02411952  0.05015748  0.04289079  0.02092653
 -0.02760312 -0.00373933 -0.00125778  0.04373124]",1133,unknown,m,6,1.3275933,-0.0841092,0.105754025
AL0OA6K8GGSF5,Angela Barr,7,3.571428571428572,0.7867957924694432,3.0,5.0,42.285714285714285,22.283882708617647,14,75,7,1.0,love feel she likes like gift bought daughter don give you much crouch room shirt,eforpretty,1,"['charcoal', 'navy']","['s', '3xl', 'l', 'm', 'x-large']",2,5,"[ 0.13529183 -0.12833327 -0.10328093  0.07144454  0.05175815  0.07783075
  0.08485673 -0.09441673  0.08241156 -0.04476944  0.11335161 -0.08668578
  0.15544103 -0.03777231 -0.00822764  0.12596129 -0.0768826   0.00796385
 -0.06773818  0.01768021 -0.03094969  0.05000959 -0.00030765 -0.02286689
 -0.0301629  -0.00120645 -0.01122814 -0.01016272  0.0790583  -0.05912697
 -0.04285996  0.05158547 -0.02717964  0.00093708  0.01782541  0.02707984
  0.00895932 -0.05064018  0.04777767 -0.01055375 -0.01377829  0.01445358
 -0.00777318  0.00432879 -0.01992187 -0.04603988 -0.02693268 -0.01521995
  0.05633982 -0.01724706  0.00528966 -0.01730249  0.00988978  0.03421567
  0.01055321  0.00584658 -0.01390312 -0.02164959 -0.00171181 -0.02819386
  0.07286679  0.01808682 -0.04825416  0.01317004]",1134,charcoal,s,7,1.0183069,0.337009,0.083889894
AL1WTXQJCKT8X,Granny,10,4.5,0.7071067811865476,3.0,5.0,107.4,67.51987361757524,28,280,10,1.0,nice price recommend good quality color dots scarf well worth size made friendly cute wash,MALLOOM,1,"['blue', 'beige', 'gold', 'navy']","['s', 'large', 'xl']",4,3,"[ 2.4688537e-01 -8.5618064e-02 -1.1588457e-01 -7.3813573e-03
 -8.2285538e-02 -2.1272656e-01 -1.8450077e-01  2.4574619e-02
  7.4841298e-02 -4.0432993e-02 -9.9872567e-02  1.2317547e-01
  9.2398286e-02  4.2530999e-02  5.7666123e-02 -5.8244277e-02
 -5.1339626e-02 -5.5818349e-02 -1.7375658e-01  9.8802522e-02
 -1.1841322e-02  9.0285689e-03 -3.5017516e-02 -3.6386363e-02
  1.3599764e-04  1.7237763e-01  9.6493460e-02  3.1692486e-02
  3.7697092e-02  6.6761307e-02 -1.1294182e-02 -6.7720464e-03
  1.5518324e-02 -4.1902154e-03  2.7222760e-02  1.1180964e-02
  1.6108086e-02 -4.9615897e-02 -5.7719320e-02  3.6386100e-03
  7.8779012e-02  3.4764301e-02 -2.9343413e-03 -1.2298926e-01
 -1.0663017e-02 -4.4099562e-02 -1.3503676e-02 -8.0523333e-03
 -8.2883626e-02 -2.8188501e-02  3.5178382e-02 -6.8521462e-02
  9.6767478e-02  2.1284597e-03 -1.2000198e-02  5.0453193e-02
 -9.2153102e-03 -8.0118105e-03 -3.0828074e-03 -2.6889006e-02
 -1.5594055e-03 -1.8944349e-02 -2.1976942e-02  1.2010596e-02]",1135,blue,s,10,0.96125275,0.21202059,-0.30526274
AL208GR5MK1OV,Tery Tittle,6,5.0,0.0,5.0,5.0,19.166666666666668,6.645800679125628,9,30,6,1.0,overall outstanding happy product good,DDU,1,"['silver', 'blue']",[],2,0,"[-0.41626006 -0.08561983 -0.05907721 -0.06919399 -0.07716367 -0.023374
 -0.09720589 -0.072889    0.00043733  0.04996268 -0.02025684 -0.01889381
 -0.03778029 -0.03051149 -0.042989    0.00843827 -0.04747938  0.0774384
 -0.00995575  0.04171489 -0.03004526 -0.0541389   0.00947929  0.05616245
  0.0616184  -0.02372824 -0.02042722 -0.04775238 -0.05520453 -0.02168782
  0.04101778 -0.01182985 -0.00056466  0.02405126 -0.01012154  0.03143985
  0.02204932  0.04396084 -0.04810423 -0.04074004 -0.01262491 -0.06053059
 -0.02602224 -0.06285672 -0.00049677  0.07108042  0.02557103  0.03322875
 -0.01632992  0.01907899 -0.03744464 -0.0052725   0.00295049 -0.0548116
  0.00677014 -0.05783905 -0.00384696 -0.02709561  0.04970757 -0.00723955
  0.019798   -0.0181463  -0.03393997  0.05010524]",1136,silver,unknown,6,1.0439575,-0.41807604,-0.27642307
AL3IH5YUUIBK2,Christine Weber,5,4.2,1.7888543819998322,1.0,5.0,235.6,151.21937706524255,122,493,5,1.0,necklace really daughter cannot loved one match blouse ordered size bracelet gift she happy purchase,Genluna,1,"['silver', 'green']",['s'],2,1,"[ 0.25195283 -0.13061585 -0.3741006   0.05688361 -0.09094938  0.10075222
  0.14328021 -0.04147651 -0.10007858 -0.05039794 -0.02914231  0.13938081
  0.00193197 -0.01412275  0.00669404  0.00244573 -0.01311785  0.07862087
 -0.00568756  0.02527505  0.0664889   0.00180201  0.00623121  0.00315184
 -0.03272003  0.01670251  0.01249286  0.00907975  0.00400906 -0.0151665
 -0.00763481 -0.03418233 -0.02871792  0.01717753  0.00960716  0.00159626
 -0.04493967  0.03443094 -0.02319558 -0.01610659  0.00287962  0.01509659
  0.06202065  0.03278809 -0.00509584 -0.02341544  0.02271272  0.00576821
 -0.01763149  0.00170492  0.01124169  0.00544662 -0.00654171 -0.01697933
  0.0105796  -0.03689487  0.00167012 -0.00502851  0.00507347 -0.00882998
 -0.00977017  0.00513559  0.01061707 -0.01754091]",1137,silver,s,5,1.0663962,-0.45324096,-0.3015125
AL47TOHUO3U6I,:)Lyzi(:,6,3.1666666666666665,1.602081978759722,1.0,5.0,301.3333333333333,204.26714534321636,18,547,5,0.8333333333333334,like shirt looks purse really part bought made cute however bottom don completely slip look,Allegra K,2,"['blue', 'black']","['l', 's', 'xl']",2,3,"[ 0.23984164 -0.09108634  0.13275954 -0.04964162 -0.01985401  0.1664625
  0.0155431   0.06609874  0.06118974  0.06013004  0.01835644  0.03929332
 -0.11378276 -0.02198286 -0.04476668  0.06326553 -0.02006042 -0.10746612
 -0.04016983 -0.07240765 -0.04013364 -0.01271243 -0.0091527   0.00046732
  0.01617734 -0.03752202  0.05631458  0.01414367 -0.00093577  0.0576281
  0.08830391 -0.03707838  0.02130739 -0.06246328  0.00130574 -0.01377685
  0.03087921  0.01697741 -0.05487214 -0.02769625 -0.00943609  0.01241597
  0.00568335  0.00694727  0.03180324 -0.03995847  0.01754428 -0.11115894
 -0.00431832  0.01711758 -0.03190889  0.01473745 -0.03675416  0.01730666
  0.00933256  0.05027387  0.01312621  0.00811476  0.01962425  0.03324236
 -0.02023913  0.00473403  0.01050228 -0.00189061]",1138,blue,l,6,1.0367249,0.18970188,0.24334335
AL4HMOR1QEMGX,Adrianna Simmons,6,4.0,1.2649110640673518,2.0,5.0,180.5,210.16255613215216,29,592,6,1.0,cute shirt you like expected bit around loose top fit didn material flimsy cheap color,LUNIWEI,1,"['black', 'gold']","['s', 'm']",2,2,"[-0.02454589 -0.21866171  0.08005562 -0.07496232  0.05205454 -0.11956543
  0.11830609  0.06528842 -0.02017983 -0.0879209   0.03008111 -0.10707594
 -0.01168857  0.11966719 -0.1674341  -0.00841986  0.09744135 -0.04747248
 -0.07292028 -0.01037897 -0.00212693 -0.02299465  0.03679332  0.01846204
 -0.00203799  0.04072509 -0.08535068 -0.08243901  0.00429544  0.0733771
  0.00618352 -0.03864592 -0.08092058 -0.03506643  0.00722103 -0.01779056
  0.07041521 -0.03997147 -0.03929503  0.01597743 -0.0676868   0.00218072
  0.00814795  0.04247951 -0.02094772  0.03477755 -0.02865993 -0.05697546
 -0.02004568 -0.00059793  0.00896125  0.03692388 -0.02926556  0.02031983
 -0.01578504  0.02420237 -0.01283355 -0.00251027  0.01373089  0.01423223
  0.0267034  -0.00273251  0.03617487  0.02197338]",1139,black,s,6,0.9739844,-0.07560062,-0.2699517
ALFRMOGTO1K4M,rosie thomas,18,4.611111111111111,0.5016313257045503,4.0,5.0,40.55555555555556,30.250371358386023,4,130,18,1.0,daughter her nice looks cute love great look really color beautiful good skirt like dress,Kid's Dream,1,"['white', 'black', 'blue', 'green', 'brown', 'khaki', 'pink', 'red', 'yellow']","['s', 'plus size', 'xl', '5xl', 'l', 'one size']",9,6,"[ 2.5225064e-01 -3.9389625e-02  1.6323127e-02 -1.1429706e-01
 -1.0932592e-01  9.5068432e-02 -7.3741488e-03  1.6793519e-01
  1.1828765e-01  4.6652805e-02 -9.2911646e-03 -1.1794492e-02
  1.2456419e-01  1.4261946e-01 -9.2181742e-02 -4.3356992e-02
 -9.3279541e-02 -2.9584317e-02  5.4824706e-02 -6.7044124e-02
 -4.4027977e-02  4.7854275e-02 -1.1068440e-01  4.9526241e-02
 -2.1650862e-02  4.5185625e-03 -1.5417697e-02  3.8906042e-02
 -1.2093242e-02  3.5186011e-05  9.1712750e-02 -5.3473439e-02
 -4.7305770e-02 -2.0591661e-02 -2.2237772e-02 -4.1266587e-02
 -4.7001358e-02 -1.0253995e-02 -2.3609507e-03 -5.4165743e-02
 -2.8574504e-02  4.0794715e-02  1.3982531e-02  3.1381987e-02
  4.8380893e-02 -3.8834438e-02  1.2986446e-02  2.4619488e-02
  3.6759868e-02  1.2277912e-02 -1.6625907e-03  3.0617388e-03
  1.3617288e-02 -1.8992290e-02  1.6988682e-02  1.1304127e-02
 -3.2579500e-02 -3.8537726e-02  3.0070484e-02  2.2471887e-03
  3.3873927e-02  3.5705306e-02  1.3807598e-02 -1.2629321e-02]",1140,white,s,18,0.98683727,0.08969931,-0.19188903
AM9TTLTT6DR1W,Karen VanFossen,6,4.0,0.0,4.0,4.0,118.0,0.0,118,118,6,1.0,abit feet nike always makes good shoe rough breaking hours anyone hurt,,0,[],"['m', 's', 'l']",0,3,"[ 6.27073944e-02  4.14077461e-01 -6.15982674e-02 -7.57196322e-02
 -5.56238815e-02  7.25457221e-02  6.97898567e-02  3.01256194e-03
 -2.54689958e-02 -1.06930584e-01 -2.63995416e-02 -6.33682311e-02
 -6.35487288e-02  5.23361154e-02 -1.79240964e-02 -1.53287463e-02
  6.35341043e-03  2.64005885e-02 -4.61777672e-03 -1.48759373e-02
 -4.64994013e-02  1.04751453e-01 -7.23343110e-03  3.41693982e-02
  9.11973491e-02  6.30538985e-02  6.74336553e-02 -1.10211745e-02
 -4.09161262e-02  6.09935895e-02 -2.15382352e-02  1.25919908e-01
  5.67599200e-02  8.15385655e-02  5.43616936e-02  2.39811968e-02
  2.41117068e-02 -5.29790781e-02  4.23083045e-02  1.27380388e-02
 -6.25053467e-03  1.04305465e-02 -2.26788521e-02  3.80964093e-02
  2.52617728e-02 -8.51382781e-03  1.61606465e-02  2.93486025e-02
 -1.53757408e-02  5.27150780e-02  9.48405545e-03  5.06460629e-02
 -5.02718501e-02 -4.08957861e-02 -2.59919483e-02  3.14924568e-02
  1.53245765e-03  1.85520984e-02 -4.09643678e-03  1.68470215e-04
 -1.27176419e-02  2.24087480e-02  2.48272680e-02  6.83803856e-03]",1141,unknown,m,6,1.3220456,-0.06391591,0.040885836
AMA9P621OHNC6,donna walker,5,2.6,1.140175425099138,1.0,4.0,115.6,48.98264998956263,69,182,5,1.0,look nice one fashion size wear expected image simple enough piece accessory ordered six much,,0,"['silver', 'beige', 'gold', 'red', 'yellow']",['s'],5,1,"[ 0.06909793  0.01917806 -0.17861888 -0.07692673  0.04785952  0.12434866
  0.04041757  0.08918246 -0.00407402 -0.0735037   0.06874216 -0.10442112
  0.03806968 -0.1008912   0.00552672 -0.01381544  0.09519438 -0.1024354
  0.07221595 -0.0617309  -0.05383886  0.03626027 -0.00347055  0.00747532
 -0.01682014  0.12634698  0.00431215 -0.00245986 -0.02676888 -0.03938645
 -0.01115981  0.00812429 -0.02694455 -0.02485951  0.00302667  0.01175627
  0.01449137  0.00312862  0.02268256 -0.02816246 -0.0775713   0.07259075
  0.0323406  -0.06021687 -0.0238685  -0.05547035  0.00795529  0.01692739
  0.03407129  0.00072368  0.01878184 -0.03256804 -0.04279261 -0.00732196
 -0.00124547  0.01519644 -0.0142498   0.01576559  0.02728636  0.02274006
  0.00340532 -0.03841822 -0.02378131 -0.02843633]",1142,silver,s,5,0.9940539,-0.39858645,-0.4639134
AMDBCZOTA9PVG,Megan,6,5.0,0.0,5.0,5.0,49.0,0.0,49,49,6,1.0,fit like gloves feet perfect workouts,,0,[],"['m', 's', 'l']",0,3,"[-0.20380591  0.213775    0.03306872  0.08090779  0.00312615 -0.11424748
 -0.07639436  0.09813062 -0.07163149 -0.00673657  0.0199405  -0.00305845
  0.08714952 -0.07724652  0.06425411  0.10494719 -0.04643128  0.0544617
 -0.06307226 -0.03535403 -0.01204965  0.01165287  0.00385392  0.01387493
  0.02069343  0.05354293 -0.06425387 -0.06190915 -0.03328346 -0.05215707
  0.06883363  0.01549652 -0.00035914 -0.08628887  0.1045946  -0.02756028
 -0.00720331 -0.03833467  0.01453132  0.08720237  0.00131012  0.00032967
  0.00155198 -0.05822265 -0.01468256  0.05707409  0.12293789 -0.03376662
  0.01921814  0.02628031  0.02119349  0.01412276 -0.00623601  0.02155468
 -0.00144372  0.02015448  0.00917775  0.02399542  0.00946496  0.02481266
 -0.05043818  0.01684277  0.02713241  0.02003022]",1143,unknown,m,6,1.321631,-0.012721702,0.09692601
AMGSDTRYQTSEP,Christine P.,5,3.8,1.095445115010332,2.0,5.0,423.0,273.509597637816,163,806,5,1.0,dress fit nice red ordered perfect you didn loose length fits cute perfectly classy material,PAKULA,1,"['green', 'blue']","['s', 'small']",2,2,"[ 0.04698664 -0.1749477   0.2577321   0.2352563  -0.0267302   0.08256367
 -0.08299219  0.02421614 -0.03055602 -0.07314408 -0.04992779 -0.01263467
  0.093086    0.11582449 -0.09023482 -0.08058578  0.05279103 -0.0484632
  0.03369771  0.04213716  0.01145466 -0.09123424 -0.00406357  0.06658345
 -0.00904061 -0.05586778 -0.05229706 -0.03763944 -0.05643639  0.04602491
  0.06355894  0.0206557   0.01923561 -0.0296586   0.05698663 -0.01404952
 -0.07135701  0.03288459  0.06143666 -0.04752756  0.03575137 -0.01807274
 -0.01259485 -0.07226601  0.04413898 -0.05616222  0.02089477  0.07031743
 -0.0028144  -0.0500737   0.00879417 -0.04690083  0.01867035 -0.03753915
 -0.03135361  0.022375    0.02503333  0.04335679  0.01261102  0.05526989
  0.02857415  0.0154415   0.00493434 -0.01157069]",1144,green,s,5,0.99535906,0.03890467,0.18362775
AMP3FJ7JCRINJ,Cat,5,3.6,1.3416407864998738,2.0,5.0,39.0,14.9164338901763,27,64,5,1.0,little love turquoise jewelry made winter decoration bigger adult head tight beautiful nice soft use,Chic,1,"['green', 'pink', 'purple', 'silver']",[],4,0,"[-2.08911151e-01 -1.32188275e-01 -2.14931890e-01  1.72242418e-01
  1.42441280e-02 -1.28623694e-01 -1.73704792e-02  1.09475449e-01
 -2.47426704e-02  1.67495478e-02 -1.02652721e-01  7.70597011e-02
  7.93089494e-02  9.99305174e-02 -1.59609929e-01 -1.47288535e-02
 -4.21381034e-02 -7.90182054e-02  1.56955793e-02 -4.21801116e-03
  8.29248577e-02 -3.49520594e-02 -2.34397072e-02 -1.07440211e-01
 -4.00939621e-02 -1.62146892e-02 -1.78265572e-01 -3.61111909e-02
 -4.03078198e-02  4.17527072e-02 -3.44684278e-03  4.42674756e-02
  3.01305633e-02 -1.41655095e-03  6.24072887e-02 -1.45105273e-02
  2.95404270e-02 -4.92262207e-02  4.00598235e-02 -5.26961386e-02
 -2.12066676e-02  2.26498023e-02 -3.24830599e-02 -2.89030857e-02
 -7.70935044e-02  3.57687548e-02 -8.20874497e-02 -2.64365881e-05
  6.71395194e-03 -2.82638464e-02 -5.38828550e-03 -3.10858106e-03
 -2.68236697e-02 -7.27688000e-02 -5.96699230e-02 -2.46300716e-02
  2.94150617e-02 -7.25177862e-03 -1.24656528e-01  1.49782570e-02
 -9.15145222e-03  4.64014746e-02 -1.50088640e-03  3.50985155e-02]",1145,green,unknown,5,1.0190055,-0.18656774,-0.38710672
AN5PL4KUZS35E,Dilly Anderson,6,5.0,0.0,5.0,5.0,0.0,0.0,0,0,6,1.0,,,0,[],"['m', 's', 'l']",0,3,"[ 0.06367334 -0.03035011 -0.14786711  0.13704622 -0.29389608 -0.29956335
 -0.26379952 -0.04053101  0.01000778  0.08447101 -0.05949096 -0.19167326
 -0.22267589  0.11008905 -0.07315712  0.04614849 -0.00911375 -0.01917275
  0.1326426   0.00583418  0.00905019  0.05542454  0.0702153   0.01745608
  0.09378527 -0.14107881  0.07648212 -0.02256832 -0.01747571 -0.05300991
 -0.01332625  0.0383768   0.02348391 -0.02807342  0.06325722  0.14952761
 -0.0272429   0.03333533  0.0473411   0.02383122  0.00418773 -0.00976732
 -0.01357019 -0.00148892 -0.02014234 -0.0041981   0.03583808  0.00834767
  0.04067694  0.04525156  0.00817719  0.04901928 -0.02859104 -0.02934985
  0.01909576  0.04334522 -0.10696358  0.00626635  0.01011824  0.01654348
 -0.05523536  0.02686352 -0.03610339  0.0043054 ]",1146,unknown,m,6,1.3272989,-0.05802785,0.065139465
AN65J1R21KFZM,marleny rueda,5,4.4,0.8944271909999159,3.0,5.0,50.8,27.869337989984626,9,78,5,1.0,beautiful blouse size look like elegant lovely fancy earrings thank you dress running small exactly,niceeshop,1,"['black', 'brown', 'gold', 'red']","['m', 's']",4,2,"[ 0.20587827 -0.20423214  0.00808385 -0.07952719 -0.13978139  0.02994759
  0.16897322  0.07631125 -0.0458575   0.04871921  0.00431187 -0.02870239
  0.00636215 -0.05018307  0.08552642 -0.15358195 -0.00139999 -0.03083366
 -0.06279898 -0.02255759 -0.00692089 -0.02466941 -0.04120448 -0.06499144
 -0.01488759  0.01831967 -0.01868861  0.01602699 -0.01791454 -0.06585202
  0.04602936  0.00074916 -0.01104539  0.02077182  0.06644756  0.0049311
  0.00027146 -0.0300739  -0.02335726  0.01535634 -0.02486781 -0.00863227
 -0.00232889  0.04068604  0.02555371 -0.01937134  0.00580467 -0.03021977
  0.05701274 -0.03397389 -0.00408764  0.00453958  0.00027833 -0.01047858
  0.03745425 -0.02060698 -0.00109463  0.02456078 -0.02045868 -0.01434087
  0.0014139   0.02032362  0.04163929  0.02158944]",1147,black,m,5,0.9973448,-0.19456469,-0.19636309
ANEZPYNLJXN75,Charles C. Deal,5,1.8,1.7888543819998322,1.0,5.0,12.2,9.391485505499116,8,29,5,1.0,returned wear often love,Huayang,1,"['gold', 'pink', 'white']",[],3,0,"[-3.6037406e-01 -9.2247520e-03 -4.7025766e-02 -4.0056918e-02
 -2.2628279e-03  1.7346153e-02  3.0024266e-02 -5.5091500e-02
  3.2591529e-02  4.3241695e-02 -4.3337483e-02  2.2371594e-02
  5.0511945e-02 -4.6101827e-02 -1.9373413e-02 -6.1540040e-03
 -3.7928328e-03  2.0774182e-02 -3.1597316e-02  2.7061524e-02
 -5.4269549e-02  3.9214320e-03  2.3510467e-02  2.3689226e-03
  2.0645848e-02 -1.7531093e-02 -5.1885355e-02  5.2684970e-02
 -1.4120768e-02 -1.2057634e-02 -7.9593137e-02  2.3274431e-02
 -3.8421646e-02  6.4741291e-02  6.0886671e-03  7.0618525e-02
  6.9754243e-02 -3.2823067e-02  2.8563093e-04 -2.7261036e-02
 -3.9565694e-02  2.3649892e-02 -2.0220416e-02 -4.8617877e-02
 -2.8507110e-02  2.9453620e-02  3.8461208e-02  7.4201606e-02
  3.6450379e-02  7.0311637e-03 -4.3927345e-02 -5.5811438e-03
 -2.7585352e-02  3.3710669e-03 -1.1076442e-02 -1.3832075e-02
  2.0156198e-03 -4.0906236e-02  1.0863184e-02 -1.4874954e-03
  5.2156434e-03 -2.0216698e-02 -3.4127191e-02 -1.8271856e-02]",1148,gold,unknown,5,1.041638,-0.23085779,-0.18208432
ANPPQ1G3RP88H,Amazon Customer,7,4.428571428571429,1.5118578920369092,1.0,5.0,49.42857142857143,3.779644730092272,48,58,7,1.0,love sneakers perfect fit super light returned bustier padding see,QLM,1,['black'],"['m', 's', 'l']",1,3,"[ 5.69790564e-02  3.20829481e-01 -3.43345673e-05 -9.11813900e-02
 -1.27539933e-01  6.11128509e-02  1.07214779e-01  1.72143057e-03
  1.32509358e-02  7.18351081e-02  1.48649700e-02  3.65354568e-02
 -1.09498231e-02 -1.24082761e-02  4.25476357e-02 -2.45290715e-02
 -3.77371497e-02  5.42669259e-02  3.16626392e-03 -6.37727007e-02
  1.20737050e-02  1.09395556e-01  1.01559730e-02 -2.12073773e-02
  2.30150996e-03 -3.68417874e-02 -1.33147510e-02  4.36841324e-02
 -7.26618245e-02  5.96089242e-03  9.34584811e-03 -1.44527899e-02
 -3.26533220e-03 -2.59390770e-04 -1.41609609e-02 -2.76781227e-02
 -1.93666667e-02  1.71924066e-02  6.12828974e-03 -3.30249108e-02
 -1.07418355e-02  2.42801756e-02 -3.85524295e-02  3.55593511e-03
 -4.80196252e-02  1.06955087e-02 -6.19822033e-02 -6.73516188e-03
  1.02865230e-03 -1.27890322e-03  1.16656367e-02  1.38914250e-02
 -1.50352288e-02  5.55727966e-02  1.84963606e-02  2.17459332e-02
 -7.04261521e-03 -1.71669982e-02  5.75130398e-04  1.06158026e-03
 -3.14225852e-02  1.30877169e-02 -1.47176534e-02 -1.05796233e-02]",1149,black,m,7,1.1811919,0.11123073,0.26618123
ANU19469VYBBC,I.love.frogs,5,3.4,1.3416407864998738,2.0,5.0,1073.8,487.3599285948733,377,1692,4,0.8,because you chain don she wear like necklace know recommend pendant didn think skull ordered,buyinhouse,2,['pink'],[],1,0,"[ 0.03027174 -0.15949802 -0.22334638  0.15570825  0.04978005  0.03331523
  0.05254349 -0.19129682 -0.04569448 -0.15504782 -0.03869091  0.12482522
  0.01353217  0.02111123  0.06304184  0.06820598 -0.05242029  0.1378354
  0.06706588  0.07784787  0.07386282  0.0109133  -0.08820824 -0.00531696
  0.02285075 -0.02071667 -0.04480791  0.01514146 -0.02502394  0.06483134
 -0.01277294 -0.06304136 -0.01404765  0.00033174 -0.02123178 -0.0293008
 -0.04377827  0.05764697 -0.01880591  0.00079483 -0.00145625 -0.01799536
  0.0085461   0.02171346  0.02151598  0.01655115  0.02485003 -0.01394609
  0.027899   -0.03349779 -0.00478688 -0.01669791 -0.0078087  -0.01425085
  0.02672433  0.01723868  0.01660727  0.01679465  0.02341483  0.01762895
 -0.02386171  0.00268964  0.02550438  0.02013244]",1150,pink,unknown,5,0.9840592,-0.2125863,0.13722916
